Trích yếu,ID phòng xử lý
"góp ý một số nội dung sửa đổi, bổ sung tại Nghị định số 115/2020/NĐ-CP và Nghị định số 138/2020/NĐ-CP",2733546
"Ban hành Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Trung tâm Y tế quận Bình Thạnh trực thuộc Ủy ban nhân dân quận Bình Thạnh",2733552
"Về việc cử cán bộ đăng ký tham gia bồi dưỡng lãnh đạo, quản lý cấp phòng năm 2023",2733546
Về điều chỉnh thành viên Hội đồng trường Trường Cao đẳng Kiến trúc - Xây dựng Thành phố Hồ Chí Minh,2733552
Về bổ nhiệm và xếp lương ngạch thanh tra viên chính - ông Trần Công Hoan,2733546
"CV về báo cáo tình hình thôi việc và tuyển dụng mới đối với công chức, viên chức",2733546
Báo cáo kết quả thực hiện việc tăng cường kỷ luật kỷ cương hành chính và thực hiện quy định về quy tắc ứng xử Quý 1/2022,2733570
Về đặt cơ quan đại diện phía Nam,2733552
"V/v báo cáo kết quả đánh giá, xếp loại chất lượng công chức, viên chức năm 2021",2733546
"V/v đề nghị đánh giá, phân loại hàng quý theo hiệu quả công việc đối với Giám đốc Sở Quý IV/2021",2733552
Tổ chức báo cáo thời sự quý I 2022,2733552
"V/v đăng ký nhu cầu tổ chức thi tuyển chức danh lãnh đạo, quản lý",2733546
"Về tổ chức Festival Hoa lan Thành phố Hồ Chí Minh, lần II , năm 2023",2733522
"Về thực hiện tinh giản biên chế và cơ cấu lại đội ngũ cán bộ, công chức, viên chức từ năm 2016-2021",2733552
"Về việc xây dựng cơ sở dữ liệu về cán bộ, công chức, viên chức nữ trên cơ sở dữ liệu Thành phố về cán bộ, công chức, viên chức",2733546
"KH Tăng cường thông tin, tuyên truyền công tác cải cách hành chính, văn hóa công sở văn hóa công vụ trên địa bàn Quận 1 Năm 2023",2733540
"V/v báo cáo kết quả đào tạo, bồi dưỡng, cán bộ, công chức, viên chức năm 2021 theo công văn số 189/SNV-CCVC ngày 14/01/2022 của Sở Nội vụ",2733546
"V/v báo cáo hoạt động phòng, chống dịch COVID-19 ngày 28/02/2022",2733570
Nội dung kết luận của Phó Chủ tịch UBND TP Phan Thị Thắng tại cuộc họp nghe báo cáo về việc Kế hoạch sắp xếp lại doanh nghiệp nhà nước trực thuộc UBND thành phố Hồ Chí Minh giai đoạn 2021-2025,2733552
V/v báo cáo kết quả thực hiện chỉ đạo của UBND Thành phố tại Công văn số 969/UBND-ĐT ngày 14 tháng 10 năm 2021,2733552
"Kế hoạch triển khai thực hiện các nhiệm vụ, giải pháp góp phần nâng cao kết quả thực hiện chỉ số Hiệu quả quản trị hành chính công cấp tỉnh (PAPI) của Thành phố trên địa bàn Quận 6 năm 2023",2733540
"V/v góp ý Dự thảo Quyết định ban hành Quy chế phối hợp giữa các sở, ban, ngành, Ủy ban nhân dân thành phố Thủ Đức, Ủy ban nhân dân quận – huyện",2733552
V/v góp ý sửa đổi Quyết định số 4000/QĐ-UBND ngày 24/11/2021 của UBND Thanh phố,2733540
V/v lập danh sách điều tra xã hội học phục vụ xác định Chỉ số cải cách hành chính năm 2021 của Thành phố,2733540
"V/v góp ý dự thảo KH phát động phong trào thi đua Đẩy mạnh giải ngân vốn đầu tư công trên địa bàn TPHCM"" giai đoạn 2023 - 2025""",2733522
"V/v nâng bậc lương trước thời hạn đối với cán bộ, công chức, viên chức và người lao động",2733546
"V/v góp ý hướng dẫn xây dựng vị trí việc làm, biên chế công chức,số lượng người làm việc trong các cơ quan, tổ chức HC, đơn vị sự nghiệp công lập",2733546
Tình hình triển khai dự án tuyến đường sắt đô thị số 1 (Bến Thành – Suối Tiên) và số 2 (Bến Thành – Tham Lương) Tuần 01 và 02 (từ ngày 30 tháng 12 năm 2022 đến ngày 12 tháng 01 năm 2023) phục vụ cuộc họp giao ban của khối đô thị,2733552
"KH Kiểm tra, khảo sát tình hình thực hiện công tác cải cách hành chính và công tác kiểm soát thủ tục hành chính năm 2022",2733540
"Về cử nhân sự phụ trách lãnh đạo, quản lý, điều hành hoạt động và làm người đại diện theo pháp luật của Quỹ Phát triển nhà ở Thành phố - ông Ngô Tấn Phát",2733552
"Về góp ý hướng dẫn xây dựng vị trí việc làm, biên chế công chức, số lượng người làm việc trong các cơ quan, tổ chức hành chính, đơn vị sự nghiệp công lập",2733546
"Về tặng Bằng khen đối với các tập thể, cá nhân thuộc Sở Quy hoạch - Kiến trúc",2733522
V/v đề nghị cho ý kiến việc điều động Phó Giám đốc Công ty TNHH MTV Dịch vụ công ích huyện Nhà Bè,2733552
Về đăng ký tham dự lớp kiến thức chuyển đổi số năm 2022,2733546
"V/v nâng bậc lương trước thời hạn đối với ông Phạm Quang Tú, Phó Chủ tịch Ủy ban nhân dân Quận 8",2733546
"Về hồ sơ kiểm điểm đánh giá, xếp loại chất lượng đối với công chức, viên chức của Đài thuộc diện Ban Thường vụ Thành ủy quản lý năm 2022",2733552
V/v Danh sách lãnh đạo cấp phòng,2733546
Về góp ý dự thảo văn bản của Ủy ban nhân dân Thành phố Hồ Chí Minh về triển khai Quyết định số 17/QĐ-UBQGCĐS ngày 11/4/2023 về Kế hoạch hoạt động của Ủy ban Quốc gia về chuyển đổi số năm 2023,2733546
Về công nhận danh hiệu Tập thể Lao động xuất sắc năm 2022,2733522
"V/v báo cáo kết quả giải quyết những tồn đọng, vướng mắc của Tạp chí Khoa học phổ thông",2733552
Về góp ý dự thảo Tờ trình và Kế hoạch tổ chức lớp bồi dưỡng cán bộ được quy hoạch Thành ủy nhiệm kỳ 2025 - 2030,2733546
Về việc góp ý dự thảo văn bản theo Công văn số 387/SNV-TCBC&TCPCP ngày 03 tháng 02 năm 2023 của Sở Nội vụ,2733552
"Kiểm tra công tác tổ chức bộ máy, nhân sự và quản lý hồ sơ điện tử năm 2023",2733546
V/v triển khai thực hiện Thông tư số 06/2023/TT-BTC của Bộ Tài chính,2733546
Về phân công QLNN đối với các tổ chức Hội trên địa bàn quận 7,2733552
Quỹ tiền lương kế hoạch năm 2021 của Công ty TNHH một thành viên 27/7,2733552
"Về việc báo cáo kế hoạch biên chế hành chính, số lượng người làm việc tại các cơ quan, đơn vị trực thuộc Ủy ban nhân dân Quận 7.",2733552
"V/v đăng ký tham dự lớp bồi dưỡng lãnh đạo, quản lý cấp phòng năm 2023",2733546
"Giao nộp hồ sơ, tài liệu vào Trung tâm Lưu trữ lịch sử Thành phố năm 2022",2733534
Về việc bổ nhiệm lại Kế toán Trưởng Công ty TNHH MTV Xổ số kiến thiết Thành phố Hồ Chí Minh.,2733552
Quyết định về việc phân công nhiệm vụ lãnh đạo Đài,2733552
V/v báo cáo kết quả triển khai thực hiện Kế hoạch số 167/KH-UBND ngày 17/01/2023 của Ủy ban nhân dân Thành phố 06 tháng đầu năm 2023,2733546
Báo cáo kết quả thực hiện Quyết định số 4713/QĐ-UBND ngày 20/10/2018 của UBND TP,2733552
góp ý đối với các quy trình nội bộ giải quyết thủ tục hành chính về quỹ xã hội quỹ từ thiện,2733552
Kết luận của Phó Chủ tịch Ủy ban nhân dân Thành phố Võ Văn Hoan tại cuộc họp về kế hoạch thực hiện và giao nhiệm vụ năm 2022 của Sở Nông nghiệp và Phát triển nông thôn,2733552
"Báo cáo đề xuất việc giao nộp hồ sơ, tài liệu vào Trung tâm Lưu trữ lịch sử Thành phố năm 2022",2733534
"V/v hướng dẫn xác định đối tượng cán bộ, công chức, viên chức ngành y tế được hưởng hệ số chi thu nhập tăng thêm tối đa 1,2 lần theo Nghị quyết số 13/2021/NQ-HĐND ngày 07 tháng 10 năm 2021 của Hội đồng nhân dân Thành phố",2733546
Về việc báo cáo Đề án xây dựng Trung tâm tài chính quốc tế Việt Nam tại Thành phố Hồ Chí Minh (kèm bộ hồ sơ giấy),2733552
kết quả thực hiện công tác cải cách hành chính 6 tháng đầu năm 2022,2733540
Về việc kiện toàn Hội đồng Giám định Y khoa thành phố,2733552
V/v báo cáo kết quả thực hiện Chủ đề năm 2023 của Thành phố tại Sở Tư pháp trong 6 tháng đầu năm 2023.,2733546
"V/v rà soát, thống kê và đề xuất sắp xếp giảm các Tổ chức phối hợp liên ngành do Chủ tịch Ủy ban nhân dân Thành phố thành lập",2733552
V/v đề nghị góp ý dự thảo văn bản Quy định về phân cấp quản lý và bảo vệ kết cấu hạ tầng giao thông đường bộ trên địa bàn Thành phố Hồ Chí Minh (lần 2),2733552
Về đề nghị góp ý sửa đổi Quyết định số 4000/QĐ-UBND ngày 24/11/2021 của Ủy ban nhân dân Thành phố,2733540
V/v góp ý dự thảo Kế hoạch phát động phong trào thi đua “Đẩy mạnh giải ngân vốn đầu tư công trên địa bàn Thành phố Hồ Chí Minh” giai đoạn 2023-2025,2733522
"Báo cáo hoạt động phòng, chống dịch COVID-19 ngày 27/02/2022",2733570
"V/v báo cáo số lượng cán bộ, công chức bị kỷ luật năm 2021",2733546
Về việc thực hiện Công văn số 614/BXD-QHKT ngày 22/02/2023 của Bộ Xây dựng,2733552
V/v điều động Phó Tổng Giám đốc Tổng Công ty Công nghiệp Sài Gòn TNHH MTV Vũ Ngọc Nam,2733552
"Công bố Chỉ số đánh giá công tác cải cách hành chính năm 2022 của các cơ quan chuyên môn, đơn vị sự nghiệp và Ủy ban nhân dân 11 phường",2733540
Về việc hoàn chỉnh dự thảo Nghị định quy định chi tiết thi hành Nghị quyết thay thế Nghị quyết số 54/2017/QH14.,2733552
"Về việc rà soát danh sách đăng ký dự thi nâng ngạch công chức, thăng hạng chức danh nghề nghiệp viên chức năm 2021",2733546
"Kết luận của Phó Chủ tịch Ủy ban nhân dân Thành phố Dương Anh Đức tại cuộc họp nghe báo cáo về Quy định (mẫu) chức năng, nhiệm vụ,quyền hạn và cơ cấu tổ chức của các cơ quan báo chí trực thuộc Ủy ban nhân dân Thành phố và Quy chế lãnh đạo, chỉ đạo, quản lý của Ủy ban nhân dân Thành phố đối với các cơ quan báo chí trực thuộc",2733552
"CV về báo việc thực hiện Luật Cán bộ, công chức và Luật Viên chức",2733546
Tham dự Hội thảo “Góp ý mô hình đầu tư cho Trung tâm tầm soát và chẩn đoán bệnh sớm bằng công nghệ cao”,2733552
"V/v nghiên cứu, tiếp thu ý kiến của Thành viên UBND Thành phố đối với dự thảo Quyết định ban hành Quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Sở Tài nguyên và Môi trường TPHCM",2733552
"V/v báo cáo phân tích, đánh giá thực trạng và hiệu quả hoạt động SXKD năm 2021",2733552
"Về thành lập Tổ công tác phối hợp, triển khai thực hiện Đề án tổ chức lại Ban quản lý dự án đầu tư xây dựng khu vực quận Gò Vấp",2733552
"Phân công nhiệm vụ các thành viên Hội đồng Thii đua - Khen thưởng quận phụ trách cụm, khối thi đua trực thuộc Quận 1",2733522
Về chấp thuận cho nhân viên đi nước ngoài về việc riêng - bà Nguyễn Thị Mỹ Dung đi Singapore,2733546
V/v báo cáo kết quả 03 năm triển khai thực hiện Nghị quyết số 131/2020/QH14 của Quốc hội và kết quả 03 năm thực hiện Nghị quyết số 1111/NQ-UBTVQH14 của Ủy ban Thường vụ Quốc hội,2733552
"V/v đẩy mạnh phân cấp đối với Ủy ban nhân dân cấp huyện, cấp xã và cơ quan chuyên môn thuộc Ủy ban nhân dân Thành phố",2733552
"V/v báo cáo tình hình thôi việc và tuyển dụng mới đối với công chức, viên chức",2733546
KẾ HOẠCH - Thực hiện công tác cải cách hành chính trên địa bàn quận Bình Thạnh năm 2022,2733540
"V/v báo cáo kết quả thực hiện Đề án sắp xếp đội ngũ cán bộ, công chức, viên chức khi thực hiện tổ chức chính quyền đô thị và sắp xếp các đơn vị hành chính cấp huyện, cấp xã và thành lập thành phố Thủ Đức",2733546
V/v cử nhân sự tham gia tập huấn nghiệp vụ cải cách hành chính năm 2023,2733540
"V/v cung cấp thông tin kết nối camera phục vụ công tác kiểm tra, giám sát công vụ",2733570
"Về đăng ký thực hiện Đề án thí điểm đổi mới quản lý cán bộ công chức, viên chức",2733546
Về hỗ trợ giới thiệu nhân sự để bổ nhiệm chức vụ Kế toán trưởng Tổng Công ty Công nghiệp Sài Gòn - TNHH MTV,2733552
"Thông tin, tuyên truyền cải cách hành chính tại Sở Tài nguyên và Môi trường năm 2022",2733540
Về việc tham gia góp ý dự Quyết định ủy quyền về thực hiện một số nhiệm vụ quyền hạn của Ủy ban nhân dân Thành phố liên quan đến doanh nghiệp,2733552
V/v hướng dẫn sử dụng tài khoản nhập dữ liệu báo cáo cải cách hành chính định kỳ,2733540
