input,label
báo_cáo kết_quả triển_khai kế_hoạch kh ubnd ủy_ban nhân_dân thành_phố đầu,2733546
báo_cáo kết_quả_thực_hiện quyết_định qđ ubnd ubnd tp,2733552
góp_ý quy_trình nội_bộ giải_quyết thủ_tục hành_chính quỹ xã_hội quỹ từ_thiện,2733552
kết_luận phó_chủ_tịch ủy_ban nhân_dân thành_phố võ_văn_hoan họp kế_hoạch giao nhiệm_vụ sở nông_nghiệp phát_triển nông_thôn,2733552
báo_cáo đề_xuất giao_nộp hồ_sơ tài_liệu trung_tâm lưu_trữ lịch_sử thành_phố,2733534
hướng_dẫn_xác_định đối_tượng cán_bộ công_chức viên_chức ngành y_tế hưởng hệ_số chi_thu_nhập tối_đa nghị_quyết nq hđnd hội_đồng nhân_dân thành_phố,2733546
báo_cáo đề_án xây_dựng trung_tâm tài_chính_quốc_tế việt_nam thành_phố hồ_chí_minh kèm hồ_sơ giấy,2733552
kết_quả_thực_hiện công_tác cải_cách hành_chính đầu,2733540
kiện_toàn hội_đồng giám_định y_khoa thành_phố,2733552
báo_cáo kết_quả_thực_hiện chủ_đề thành_phố sở tư_pháp đầu,2733546
rà_soát thống_kê đề_xuất sắp_xếp tổ_chức phối_hợp liên_ngành chủ_tịch ủy_ban nhân_dân thành_phố thành_lập,2733552
đề_nghị góp_ý dự_thảo văn_bản quy_định phân_cấp quản_lý bảo_vệ kết_cấu_hạ_tầng giao_thông đường_bộ địa_bàn thành_phố hồ_chí_minh,2733552
đề_nghị góp_ý sửa_đổi quyết_định qđ ubnd ủy_ban nhân_dân thành_phố,2733540
góp_ý dự_thảo kế_hoạch phát_động phong_trào thi_đua đẩy_mạnh giải_ngân vốn đầu_tư công địa_bàn thành_phố hồ_chí_minh giai_đoạn,2733522
báo_cáo hoạt_động phòng chống dịch covid,2733570
báo_cáo số_lượng cán_bộ công_chức kỷ_luật,2733546
công_văn bxd qhkt xây_dựng,2733552
điều_động phó_tổng_giám_đốc tổng_công_ty công_nghiệp sài_gòn_tnhh mtv vũ_ngọc_nam,2733552
công_bố chỉ_số công_tác cải_cách hành_chính cơ_quan chuyên_môn sự_nghiệp ủy_ban nhân_dân phường,2733540
hoàn_chỉnh dự_thảo nghị_định quy_định chi_tiết thi_hành nghị_quyết thay_thế nghị_quyết qh14,2733552
rà_soát danh_sách đăng_ký dự thi nâng ngạch công_chức thăng_hạng chức_danh nghề_nghiệp viên_chức,2733546
kết_luận phó_chủ_tịch ủy_ban nhân_dân thành_phố dương đức họp báo_cáo quy_định mẫu chức_năng nhiệm_vụ quyền_hạn cơ_cấu tổ_chức cơ_quan báo_chí trực_thuộc ủy_ban nhân_dân thành_phố quy_chế lãnh_đạo chỉ_đạo quản_lý ủy_ban nhân_dân thành_phố cơ_quan báo_chí trực_thuộc,2733552
cv báo luật cán_bộ công_chức luật viên_chức,2733546
tham_dự hội_thảo góp_ý mô_hình đầu_tư trung_tâm tầm soát chẩn_đoán bệnh công_nghệ_cao,2733552
nghiên_cứu tiếp_thu ý_kiến thành_viên ubnd thành_phố dự_thảo quyết_định ban_hành quy_định chức_năng nhiệm_vụ quyền_hạn cơ_cấu tổ_chức sở tài_nguyên môi_trường tphcm,2733552
báo_cáo phân_tích thực_trạng hiệu_quả hoạt_động sxkd,2733552
thành_lập tổ công_tác phối_hợp triển_khai đề_án tổ_chức ban quản_lý dự_án đầu_tư xây_dựng khu_vực gò_vấp,2733552
phân_công nhiệm_vụ thành_viên hội_đồng thii đua khen_thưởng phụ_trách cụm khối thi_đua trực_thuộc,2733522
chấp_thuận nhân_viên đi nước_ngoài nguyễn_thị mỹ dung đi singapore,2733546
báo_cáo kết_quả triển_khai nghị_quyết qh14 quốc_hội kết_quả nghị_quyết nq ubtvqh14 ủy_ban thường_vụ quốc_hội,2733552
đẩy_mạnh phân_cấp ủy_ban nhân_dân huyện xã cơ_quan chuyên_môn ủy_ban nhân_dân thành_phố,2733552
báo_cáo tình_hình tuyển_dụng công_chức viên_chức,2733546
kế_hoạch công_tác cải_cách hành_chính địa_bàn bình_thạnh,2733540
báo_cáo kết_quả_thực_hiện đề_án sắp_xếp đội_ngũ cán_bộ công_chức viên_chức tổ_chức chính_quyền đô_thị sắp_xếp hành_chính huyện xã thành_lập thành_phố thủ_đức,2733546
cử_nhân_sự tham_gia tập_huấn nghiệp_vụ cải_cách hành_chính,2733540
cung_cấp thông_tin kết_nối camera phục_vụ công_tác kiểm_tra giám_sát công_vụ,2733570
đăng_ký đề_án thí_điểm đổi_mới quản_lý cán_bộ công_chức viên_chức,2733546
giới_thiệu nhân_sự bổ_nhiệm chức_vụ kế_toán_trưởng tổng_công_ty công_nghiệp sài_gòn tnhh mtv,2733552
thông_tin tuyên_truyền cải_cách hành_chính sở tài_nguyên môi_trường,2733540
tham_gia góp_ý dự quyết_định ủy quyền nhiệm_vụ quyền_hạn ủy_ban nhân_dân thành_phố doanh_nghiệp,2733552
hướng_dẫn tài_khoản nhập dữ_liệu báo_cáo cải_cách hành_chính định_kỳ,2733540
góp_ý dự_thảo quy_định kết_quả hoạt_động quản_lý doanh_nghiệp trưởng ban kiểm_soát kiểm_soát viên nđ nđ cp chính_phủ chi thưởng nđ nđ cp chính_phủ,2733552
triển_khai nghị_định nđ cp chính_phủ quy_định chi_tiết biện_pháp thi_hành pháp_lệnh ưu_đãi công cách_mạng,2733552
tình_hình quy_tắc ứng_xử hoạt_động công_vụ biện_pháp phòng chống dịch covid trụ_sở làm_việc,2733570
kế_hoạch phát_động phong_trào thi_đua đẩy_mạnh phát_triển kết_cấu_hạ_tầng đồng_bộ hiện_đại thực_hành tiết_kiệm chống lãng_phí địa_bàn tphcm,2733522
kế_hoạch kiểm_điểm trách_nhiệm vi_phạm tổ_chức sai_phạm kết_luận thanh_tra kl ttcp thanh_tra chính_phủ,2733552
phối_hợp công_tác tổ_chức hội_nghị tổng_kết phong_trào thi_đua yêu công_tác khen_thưởng phát_động phong_trào thi_đua yêu,2733522
nâng bậc lương thời_hạn công_chức nguyễn_minh_chánh,2733546
tham_mưu báo_cáo lãnh_đạo ủy_ban nhân_dân thành_phố tham_dự làm_việc thường_trực thành_ủy ban thường_vụ hội khuyến_học thành_phố,2733552
góp_ý dự_thảo đề_án thí_điểm thi_tuyển chức_danh lãnh_đạo quản_lý cơ_quan địa_bàn thành_phố hồ_chí_minh,2733546
đề_nghị nâng lương trần_văn_xồi phó_bí_thư thường_trực đảng_ủy sở y_tế,2733546
báo_cáo kết_quả công_tác quản_lý nhà_nước quỹ xã_hội quỹ từ_thiện đầu,2733552
cử đại_diện vốn doanh_nghiệp đi công_tác nước_ngoài huỳnh_an_trung cholimex,2733546
thống_kê số_lượng chất_lượng năng_lực mức_độ công_việc đội_ngũ công_chức công_tác cchc,2733540
thi_tuyển công_chức,2733546
báo_cáo tổng_kết nghị_quyết nq tw ban_chấp_hành trung_ương khóa xây_dựng đội_ngũ trí_thức thời_kỳ đẩy_mạnh công_nghiệp_hóa hiện_đại_hóa đất_nước,2733546
triển_khai thông_báo tb văn_phòng chính_phủ,2733546
thông_báo kết_luận btv thành_ủy kết_quả_thực_hiện nhiệm_vụ đồng_chí trần_thế_thuận thành_ủy_viên giám_đốc sở văn_hóa thể_thao phòng ccvc phòng tcbc tcpcp,2733546
công_văn bcsđ ubnd thành_phố ý_kiến thành_viên bcsđ ubnd thành_phố danh_sách quy_hoạch chức_danh tổng_giám_đốc tổng_công_ty thương_mại sài_gòn_tnhh mtv nhiệm_kỳ,2733552
rà_soát tiến_độ kết_quả công_tác cải_cách hành_chính ttheo công_văn snv cchc,2733540
điều_chỉnh danh_sách nhập_học lớp bồi_dưỡng nghiệp_vụ đấu_thầu đợt,2733546
kế_hoạch tổ_chức hội_nghị tổng_kết phong_trào thi_đua thi_đua yêu phát_động phong_trào thi_đua yêu,2733522
cv báo_cáo số_liệu nghị_định nđ cp nghị_định nđ cp biên_chế xã_hội hóa,2733546
kiện_toàn nhân_sự làm_việc bộ_phận tiếp_nhận kết_quả văn_phòng sở lao_động thương_binh xã_hội,2733546
góp_ý dự_thảo kế_hoạch tổ_chức hành_động tiếp_nhận giải_quyết tthc địa_bàn thành_phố,2733540
công_nhận trường mầm_non phường chuẩn quốc_gia mức_độ,2733552
đăng_ký vượt_trội nhiệm_vụ trọng_tâm công_tác cải_cách hành_chính,2733540
ban_hành quy_chế tổ_chức hoạt_động hội_đồng sáng_kiến cải_tiến lực_lượng thanh_niên xung_phong tphcm,2733522
cử cán_bộ lãnh_đạo tham_gia hội_đồng xét tặng giải_thưởng sáng_tạo thành_phố hồ_chí minh lĩnh_vực quản_lý nhà_nước,2733540
đề_nghị xây_dựng nghị_quyết hội_đồng nhân_dân thành_phố chính_sách đặc_thù tình_nguyện_viên tham_gia phòng chống dịch covid địa_bàn thành_phố hồ_chí_minh,2733546
triệu_tập thí_sinh tham vòng kỳ xét tuyển viên_chức bệnh_viện,2733546
góp_ý hướng_dẫn xây_dựng việc_làm biên_chế công_chức số_lượng làm_việc cơ_quan tổ_chức hành_chính sự_nghiệp công_lập,2733546
vv xếp chất_lượng giám_đốc quỹ phát_triển đất thành_phố,2733552
đăng_ký nhu_cầu đề_xuất chính_sách thu_hút nhân_tài,2733546
điều_động bổ_nhiệm hiệu_trưởng trường tiểu_học duy_tân tân_phú,2733552
phúc_đáp nội_dung ý_kiến góp_ý dự_thảo kế_hoạch sưu_tầm tài_liệu vật_mang công_tác phòng chống đại_dịch covid địa_bàn thành_phố,2733534
cử_nhân_sự tham_gia tổ công_tác thành_phố giải_quyết vần đề an_ninh trật_tự an_toàn thực_phẩm vệ_sinh môi_trường chợ tự_phát xung_quanh chợ đầu_mối,2733552
góp_ý dự_thảo đề_án thí_điểm thi_tuyển chức_danh lãnh_đạo quản_lý cơ_quan địa_bàn thành_phố hồ_chí_minh,2733546
thành_viên hội_đồng quản_lý quỹ chăm_sóc phát_huy vai_trò cao_tuổi phường,2733552
ý_kiến góp_ý dự_thảo kế_hoạch sưu_tầm tài_liệu vật_mang công_tác phòng chống đại_dịch covid địa_bàn thành_phố,2733534
kế_hoạch biên_chế hành_chính số_lượng làm_việc tạp_chí du_lịch tp hcm,2733552
kết_quả_thực_hiện thi_hành kỷ_luật đảng_viên vi_phạm,2733552
phiếu công_văn bcsđ ubnd thành_phố ý_kiến thành_viên bcsđ ubnd tp danh_sách quy_hoạch chức_danh phó_giám_đốc sở công_thương,2733552
thông_báo tuyển_dụng công_chức,2733546
góp_ý dự_thảo quyết_định ban_hành quy_định chức_năng nhiệm_vụ quyền_hạn cơ_cấu tổ_chức ban thi_đua khen_thưởng trực_thuộc sở nội_vụ,2733552
kiện_toàn nhân_sự tham_gia hội_đồng tổ công_tác giúp_việc hội_đồng thẩm_định định kinh_tế kỹ_thuật đào_tạo nghề áp_dụng lĩnh_vực giáo_dục nghề_nghiệp địa_bàn tp hcm,2733552
chấn_chỉnh công_tác triển_khai nghị_định nq cp sửa_đổi nghị_định nộp xuất_trình sổ hộ_khẩu sổ tạm_trú giấy thủ_tục hành_chính cung_cấp dịch_vụ công địa_bàn tphcm,2733546
chiêu_sinh lớp bồi_dưỡng lãnh_đạo quản_lý phòng,2733546
tờ_trình kiện_toàn nhân_sự hội_đồng quản_lý quỹ bảo_trợ tài_năng thể_thao thành_phố hồ_chí_minh,2733552
cung_cấp dữ_liệu phục_vụ công_tác khảo_sát hài_lòng dân doanh_nghiệp phục_vụ cơ_quan hành_chính nhà_nước địa_bàn thành_phố danh_sách đính kèm file excel,2733540
qđ_ủy nhiệm phó_giám_đốc sở điều_hành hoạt_động sở du_lịch tphcm,2733552
tờ_trình ủy_ban nhân_dân thành_phố ban_hành báo_cáo tiếp đoàn kiểm_tra ban chỉ_đạo cải_cách hành_chính chính_phủ,2733540
xếp lương quản_lý tổng_công_ty đính kèm giấy,2733552
tổng_kết nghị_quyết nq tw ban_chấp_hành trung_ương đảng khóa xi,2733552
kết_luận phó_chủ_tịch ủy_ban nhân_dân thành_phố võ_văn_hoan làm_việc đoàn công_tác ban quản_lý khu_nông_nghiệp công_nghệ_cao giao nhiệm_vụ,2733552
góp_ý dự_thảo kế_hoạch công_tác sở nội_vụ,2733546
báo_cáo ksv tổng_công_ty địa_ốc sài_gòn,2733552
hướng_dẫn nội_dung bổ_nhiệm kiểm_soát viên doanh_nghiệp nhà_nước nắm vốn điều_lệ,2733552
quyết_định nâng bậc lương công_chức,2733546
phép giải_thể trung_tâm phát_triển giáo_dục hòa_nhập mặt_trời_nhỏ,2733552
hiệp_y khen_thưởng cờ thi_đua thành_phố bảo_hiểm xã_hội q12,2733522
đăng_ký tham_dự lớp bồi_dưỡng tiếng tương_đương bậc bậc khung năng_lực ngoại_ngữ việt_nam,2733546
giải_quyết vướng_mắc ban quản_lý,2733552
báo_cáo cơ_cấu ngạch công_chức chức_danh nghề_nghiệp viên_chức rà_soát danh_sách thi nâng ngạch công_chức thăng_hạng chức_danh nghề_nghiệp viên_chức,2733546
lập danh_sách đối_tượng điều_tra xã_hội_học phục_vụ xác_định chỉ_số cchc thành_phố,2733540
ban_hành quy_chế tổ_chức hoạt_động phòng văn_hóa thông_tin thành_phố thủ_đức,2733552
cử cán_bộ tham_gia bồi_dưỡng nhật_bản,2733546
nhu_cầu tổ_chức thi_tuyển chức_danh lãnh_đạo quản_lý,2733546
xây_dựng chiến_lược kế_hoạch sản_xuất kinh_doanh kế_hoạch đầu_tư phát_triển tổng_công_ty du_lịch sài_gòn_tnhh mtv,2733552
giải_thể bệnh_viện dã_chiến thu_dung điều_trị covid trực_thuộc sở y_tế,2733552
kết_quả hoạt_động quý chương_trình công_tác quý ii,2733552
kết_luận phó_chủ_tịch ủy_ban nhân_dân thành_phố võ_văn hoan thành_lập công_tác thành_phố hồ_chí_minh ngân_hàng thế_giới,2733552
đơn tố_cáo tts scan đơn,2733570
tăng_cường công_tác bảo_quản bảo_vệ an_toàn tài_liệu lưu_trữ,2733534
nâng bậc lương quản_lý doanh_nghiệp,2733552
nâng phụ_cấp thâm_niên khung phan_thị cẩm_nhung pct ubnd huyện bình_chánh,2733546
công_tác lê_thị_thùy_trang,2733546
sơ_kết tổng_kết nghị_quyết nq hđnd hội_đồng nhân_dân thành_phố ban_hành quy_định chi_thu_nhập cán_bộ công_chức viên_chức khu_vực quản_lý nhà_nước tổ_chức chính_trị tổ_chức chính_trị xã_hội sự_nghiệp công_lập thành_phố quản_lý,2733546
báo_cáo triển_khai chương_trình công_tác quý,2733552
kết_quả hội_thảo dự_án đầu_tư xây_dựng đường vành_đai tphcm,2733552
tổ_chức lớp bồi_dưỡng kiến_thức qlnn chương_trình chuyên_viên chuyên_viên bồi_dưỡng lãnh_đạo quản_lý phòng,2733546
báo_cáo công_tác đào_tạo bồi_dưỡng,2733546
báo_cáo tình_hình tuyển_dụng công_chức viên_chức,2733546
thủ_tục đền_bù chi_phí đào_tạo lớp trung_cấp lý_luận chính_trị trần hoàng_nam,2733546
giấy mời hình_thức thiếu_sót nội_dung tố_cáo kết_luận kết_luận kl ubnd ủy_ban nhân_dân thành_phố,2733552
cung_cấp văn_bản pháp_lý dự_toán chi_phí quản_lý dự_án dự_án xây_dựng tuyến tàu_điện_ngầm thành_phố hồ_chí_minh tuyến bến_thành tham_lương,2733552
tờ_trình ttr stc sở tài_chính xem_xét bổ_nhiệm thẻ giám_định viên tư_pháp lĩnh_vực tài_chính kế_toán kèm hồ_sơ giấy,2733546
sai_phạm công_tác cán_bộ kết_luận kl tw kết_luận kl tw ban bí_thư,2733546
cung_cấp thông_tin kết_nối camera phục_vụ công_tác kiểm_tra giám_sát công_vụ,2733570
báo_cáo kết_quả triển_khai chủ_đề nâng hiệu_quả hoạt_động công_vụ đẩy_mạnh cải_cách hành_chính cải_thiện môi_trường đầu_tư thúc_đẩy phát_triển kinh_tế đảm_bảo_an_sinh xã_hội đầu,2733546
tờ_trình đề_nghị khen_thưởng thành_phố,2733522
đăng_ký tham_dự lớp bồi_dưỡng kiến_thức quản_lý nhà_nước chương_trình chuyên_viên chuyên_viên,2733546
kết_quả_thực_hiện công_văn ubnd vx ủy_ban nhân_dân thành_phố đầu,2733546
kế_hoạch xếp chất_lượng cán_bộ công_chức viên_chức,2733546
