input,label
công_bố chỉ_số đánh_giá cải_cách hành_chính cơ_quan chuyên_môn đơn_vị sự_nghiệp ủy_ban,2733540
hoàn_chỉnh dự_thảo nghị_định quy_định chi_tiết thi_hành nghị_quyết thay_thế nghị_quyết qh14,2733552
rà_soát danh_sách đăng_ký dự thi nâng ngạch công_chức thăng_hạng chức_danh nghề_nghiệp viên_chức,2733546
kết_luận phó_chủ_tịch ủy_ban anh cuộc họp nghe mẫu chức_năng nhiệm_vụ quyền_hạn cơ_cấu tổ_chức cơ_quan báo_chí trực_thuộc ủy_ban quy_chế lãnh_đạo chỉ_đạo quản_lý ủy_ban đối_với cơ_quan báo_chí trực_thuộc,2733552
cv báo cán_bộ công_chức viên_chức,2733546
tham_dự hội_thảo góp_ý mô_hình đầu_tư cho trung_tâm tầm soát chẩn_đoán bệnh sớm bằng công_nghệ_cao,2733552
nghiên_cứu tiếp_thu ý_kiến thành_viên ubnd đối_với dự_thảo quyết_định ban_hành quy_định chức_năng nhiệm_vụ quyền_hạn cơ_cấu tổ_chức môi_trường,2733552
phân_tích đánh_giá thực_trạng hiệu_quả hoạt_động sxkd,2733552
thành_lập phối_hợp đề_án tổ_chức lại ban quản_lý dự_án đầu_tư xây_dựng khu_vực,2733552
phân_công nhiệm_vụ thành_viên hội_đồng đua khen_thưởng phụ_trách cụm khối thi_đua trực_thuộc,2733522
chấp_thuận cho nhân_viên đi nước_ngoài riêng bà đi,2733546
kết_quả nghị_quyết qh14 quốc_hội kết_quả nghị_quyết nq ubtvqh14 ủy_ban thường_vụ quốc_hội,2733552
đẩy_mạnh phân_cấp đối_với ủy_ban cấp cấp cơ_quan chuyên_môn thuộc ủy_ban,2733552
tình_hình thôi_việc tuyển_dụng mới đối_với công_chức viên_chức,2733546
cải_cách hành_chính địa_bàn,2733540
kết_quả_thực_hiện đề_án sắp_xếp đội_ngũ cán_bộ công_chức viên_chức khi tổ_chức chính_quyền đô_thị sắp_xếp đơn_vị hành_chính cấp cấp thành_lập,2733546
cử_nhân_sự tham_gia tập_huấn nghiệp_vụ cải_cách hành_chính,2733540
cung_cấp thông_tin kết_nối camera phục_vụ kiểm_tra giám_sát công_vụ,2733570
đăng_ký đề_án thí_điểm đổi_mới quản_lý cán_bộ công_chức viên_chức,2733546
hỗ_trợ giới_thiệu nhân_sự để bổ_nhiệm chức_vụ kế_toán_trưởng tổng_công_ty công_nghiệp tnhh,2733552
thông_tin tuyên_truyền cải_cách hành_chính tài_nguyên môi_trường,2733540
tham_gia góp_ý dự quyết_định ủy quyền một_số nhiệm_vụ quyền_hạn ủy_ban liên_quan đến doanh_nghiệp,2733552
hướng_dẫn sử_dụng tài_khoản nhập dữ_liệu cải_cách hành_chính định_kỳ,2733540
góp_ý dự_thảo quy_định đánh_giá kết_quả hoạt_động người quản_lý doanh_nghiệp trưởng ban kiểm_soát kiểm_soát viên theo nđ cp chính_phủ mức chi thưởng theo nđ nđ cp chính_phủ,2733552
nghị_định nđ cp chính_phủ quy_định chi_tiết biện_pháp thi_hành pháp_lệnh ưu_đãi người có công với cách_mạng,2733552
tình_hình quy_tắc ứng_xử hoạt_động công_vụ biện_pháp phòng chống dịch covid trụ_sở làm_việc,2733570
phát_động phong_trào thi_đua đẩy_mạnh phát_triển kết_cấu_hạ_tầng đồng_bộ hiện_đại thực_hành tiết_kiệm chống lãng_phí địa_bàn,2733522
kiểm_điểm làm rõ trách_nhiệm xử_lý vi_phạm đối_với tổ_chức cá_nhân liên_quan sai_phạm theo kết_luận thanh_tra kl ttcp thanh_tra chính_phủ,2733552
phối_hợp hỗ_trợ tổ_chức hội_nghị tổng_kết phong_trào thi_đua yêu nước khen_thưởng phát_động phong_trào thi_đua yêu nước,2733522
nâng bậc lương trước thời_hạn đối_với công_chức ông,2733546
tham_mưu cho lãnh_đạo ủy_ban tham_dự buổi làm_việc giữa thường_trực thành_ủy với ban thường_vụ khuyến_học,2733552
góp_ý dự_thảo đề_án thí_điểm thi_tuyển chức_danh lãnh_đạo quản_lý cơ_quan đơn_vị địa_bàn,2733546
đề_nghị nâng lương đối_với ông phó_bí_thư thường_trực đảng_ủy,2733546
kết_quả quản_lý nhà_nước quỹ xã_hội quỹ từ_thiện đầu,2733552
cử người đại_diện phần vốn doanh_nghiệp đi nước_ngoài ông,2733546
thống_kê số_lượng chất_lượng đánh_giá năng_lực mức_độ công_việc đội_ngũ công_chức,2733540
thi_tuyển công_chức,2733546
tổng_kết nghị_quyết nq tw ban_chấp_hành trung_ương khóa xây_dựng đội_ngũ trí_thức trong thời_kỳ đẩy_mạnh công_nghiệp_hóa hiện_đại_hóa đất_nước,2733546
thông_báo tb văn_phòng chính_phủ,2733546
thông_báo kết_luận btv thành_ủy đánh_giá kết_quả_thực_hiện nhiệm_vụ đối_với đồng_chí thành_ủy_viên giám_đốc văn_hóa thể_thao chuyển phòng ccvc phòng tcbc tcpcp,2733546
công_văn bcsđ ubnd lấy ý_kiến thành_viên bcsđ ubnd danh_sách đưa ra khỏi quy_hoạch chức_danh tổng_giám_đốc tổng_công_ty thương_mại sài_gòn_tnhh mtv nhiệm_kỳ,2733552
rà_soát tiến_độ kết_quả cải_cách hành_chính ttheo công_văn snv cchc,2733540
điều_chỉnh danh_sách nhập_học lớp bồi_dưỡng nghiệp_vụ đấu_thầu đợt,2733546
tổ_chức hội_nghị tổng_kết phong_trào thi_đua thi_đua yêu nước phát_động phong_trào thi_đua yêu nước,2733522
cv số_liệu theo nghị_định nđ cp nghị_định nđ cp biên_chế xã_hội hóa,2733546
kiện_toàn nhân_sự làm_việc bộ_phận tiếp_nhận trả kết_quả thuộc văn_phòng thương_binh xã_hội,2733546
góp_ý dự_thảo tổ_chức hành_động tiếp_nhận giải_quyết tthc trong địa_bàn,2733540
công_nhận trường mầm_non đạt chuẩn quốc_gia mức_độ,2733552
đăng_ký vượt_trội nhiệm_vụ trọng_tâm cải_cách hành_chính,2733540
ban_hành quy_chế tổ_chức hoạt_động hội_đồng sáng_kiến cải_tiến lực_lượng thanh_niên xung_phong,2733522
cử cán_bộ lãnh_đạo tham_gia hội_đồng xét tặng giải_thưởng sáng_tạo lần lĩnh_vực quản_lý nhà_nước,2733540
đề_nghị xây_dựng nghị_quyết hội_đồng chính_sách đặc_thù hỗ_trợ cho tình_nguyện_viên tham_gia phòng chống dịch covid địa_bàn,2733546
triệu_tập thí_sinh tham vòng kỳ xét tuyển viên_chức bệnh_viện,2733546
góp_ý hướng_dẫn xây_dựng vị_trí việc_làm biên_chế công_chức số_lượng người làm_việc trong cơ_quan tổ_chức hành_chính đơn_vị sự_nghiệp công_lập,2733546
đánh_giá xếp loại chất_lượng đối_với giám_đốc phát_triển đất,2733552
đăng_ký nhu_cầu đề_xuất chính_sách thu_hút nhân_tài,2733546
điều_động bổ_nhiệm hiệu_trưởng trường tiểu_học,2733552
phúc_đáp nội_dung xin ý_kiến góp_ý dự_thảo sưu_tầm tài_liệu vật_mang tin phòng chống đại_dịch địa_bàn,2733534
cử_nhân_sự tham_gia tổ giải_quyết vần đề an_ninh trật_tự an_toàn thực_phẩm vệ_sinh môi_trường chợ tự_phát xung_quanh chợ đầu_mối,2733552
góp_ý dự_thảo đề_án thí_điểm thi_tuyển chức_danh lãnh_đạo quản_lý cơ_quan đơn_vị địa_bàn,2733546
thay_đổi thành_viên hội_đồng quản_lý chăm_sóc phát_huy vai_trò người cao_tuổi,2733552
lấy ý_kiến góp_ý dự_thảo sưu_tầm tài_liệu vật_mang tin phòng chống đại_dịch địa_bàn,2733534
biên_chế hành_chính số_lượng người làm_việc tạp_chí du_lịch tp hcm,2733552
kết_quả_thực_hiện thi_hành kỷ_luật đảng_viên vi_phạm,2733552
chuyển công_văn bcsđ ubnd lấy ý_kiến thành_viên bcsđ ubnd tp đưa ra khỏi danh_sách quy_hoạch chức_danh phó_giám_đốc,2733552
thông_báo tuyển_dụng công_chức,2733546
góp_ý dự_thảo quyết_định ban_hành quy_định chức_năng nhiệm_vụ quyền_hạn cơ_cấu tổ_chức ban thi_đua khen_thưởng trực_thuộc,2733552
kiện_toàn nhân_sự tham_gia hội_đồng giúp_việc hội_đồng thẩm_định định mức kinh_tế kỹ_thuật đào_tạo nhóm nghề áp_dụng trong lĩnh_vực giáo_dục nghề_nghiệp địa_bàn tp,2733552
chấn_chỉnh nghị_định nq cp sửa_đổi nghị_định liên_quan đến nộp xuất_trình hộ_khẩu tạm_trú giấy khi thủ_tục hành_chính cung_cấp dịch_vụ công địa_bàn,2733546
chiêu_sinh lớp bồi_dưỡng lãnh_đạo quản_lý cấp phòng,2733546
tờ_trình kiện_toàn nhân_sự hội_đồng quản_lý bảo_trợ tài_năng thể_thao,2733552
cung_cấp dữ_liệu phục_vụ khảo_sát đánh_giá sự hài_lòng người dân doanh_nghiệp đối_với sự phục_vụ cơ_quan hành_chính nhà_nước địa_bàn danh_sách đính kèm là file excel,2733540
qđ_ủy nhiệm cho phó_giám_đốc điều_hành hoạt_động du_lịch,2733552
tờ_trình ủy_ban ban_hành tiếp kiểm_tra ban chỉ_đạo cải_cách hành_chính chính_phủ,2733540
chuyển xếp lương đối_với người quản_lý tổng_công_ty đính kèm bản giấy,2733552
tổng_kết nghị_quyết nq tw ban_chấp_hành trung_ương,2733552
kết_luận phó_chủ_tịch ủy_ban buổi làm_việc với ban quản_lý khu_nông_nghiệp công_nghệ_cao giao nhiệm_vụ,2733552
góp_ý dự_thảo,2733546
ksv tổng_công_ty địa_ốc,2733552
hướng_dẫn một_số nội_dung liên_quan đến bổ_nhiệm kiểm_soát viên doanh_nghiệp do nhà_nước nắm giữ vốn điều_lệ,2733552
quyết_định nâng bậc lương đối_với công_chức,2733546
cho phép giải_thể trung_tâm hỗ_trợ phát_triển giáo_dục hòa_nhập,2733552
hiệp_y khen_thưởng thi_đua bảo_hiểm xã_hội,2733522
đăng_ký tham_dự lớp bồi_dưỡng tiếng tương_đương bậc bậc theo khung năng_lực ngoại_ngữ,2733546
giải_quyết khó_khăn vướng_mắc ban quản_lý,2733552
cơ_cấu ngạch công_chức chức_danh nghề_nghiệp viên_chức rà_soát danh_sách thi nâng ngạch công_chức thăng_hạng chức_danh nghề_nghiệp viên_chức,2733546
lập danh_sách đối_tượng điều_tra xã_hội_học phục_vụ xác_định chỉ_số cchc,2733540
ban_hành quy_chế tổ_chức hoạt_động phòng văn_hóa thông_tin,2733552
cử cán_bộ tham_gia bồi_dưỡng,2733546
nhu_cầu tổ_chức thi_tuyển chức_danh lãnh_đạo quản_lý,2733546
xây_dựng chiến_lược sản_xuất kinh_doanh đầu_tư phát_triển tổng_công_ty du_lịch sài_gòn_tnhh,2733552
giải_thể bệnh_viện dã_chiến thu_dung điều_trị covid trực_thuộc,2733552
kết_quả hoạt_động chương_trình ii,2733552
kết_luận phó_chủ_tịch ủy_ban thành_lập chung ngân_hàng,2733552
đơn tố_cáo chuyển tts không scan đơn,2733570
tăng_cường bảo_quản bảo_vệ an_toàn tài_liệu lưu_trữ,2733534
nâng bậc lương đối_với người quản_lý doanh_nghiệp,2733552
nâng phụ_cấp thâm_niên vượt khung đối_với bà pct ubnd,2733546
chuyển đối_với bà,2733546
sơ_kết tổng_kết nghị_quyết nq hđnd hội_đồng ban_hành quy_định chi_thu_nhập tăng thêm cho cán_bộ công_chức viên_chức thuộc khu_vực quản_lý nhà_nước tổ_chức chính_trị tổ_chức chính_trị xã_hội đơn_vị sự_nghiệp công_lập do quản_lý,2733546
chương_trình,2733552
kết_quả hội_thảo dự_án đầu_tư xây_dựng đường vành_đai,2733552
tổ_chức lớp bồi_dưỡng kiến_thức qlnn chương_trình chuyên_viên chuyên_viên chính bồi_dưỡng lãnh_đạo quản_lý cấp phòng,2733546
đào_tạo bồi_dưỡng,2733546
tình_hình thôi_việc tuyển_dụng mới đối_với công_chức viên_chức,2733546
thủ_tục đền_bù chi_phí đào_tạo lớp trung_cấp lý_luận chính_trị ông,2733546
giấy mời hình_thức xử_lý cá_nhân có thiếu_sót liên_quan nội_dung tố_cáo đã được kết_luận làm rõ theo kết_luận kl ubnd ủy_ban,2733552
cung_cấp văn_bản pháp_lý liên_quan dự_toán chi_phí quản_lý dự_án dự_án xây_dựng tuyến tàu_điện_ngầm tuyến,2733552
tờ_trình ttr stc tài_chính xem_xét bổ_nhiệm cấp thẻ giám_định viên tư_pháp trong lĩnh_vực tài_chính kế_toán kèm bộ hồ_sơ giấy,2733546
xử_lý sai_phạm trong cán_bộ theo kết_luận kl tw kết_luận kl tw ban bí_thư,2733546
cung_cấp thông_tin kết_nối camera phục_vụ kiểm_tra giám_sát công_vụ,2733570
kết_quả chủ_đề cao hiệu_quả hoạt_động công_vụ đẩy_mạnh cải_cách hành_chính cải_thiện môi_trường đầu_tư thúc_đẩy phát_triển kinh_tế đảm_bảo_an_sinh xã_hội đầu,2733546
tờ_trình đề_nghị khen_thưởng cấp,2733522
đăng_ký tham_dự lớp bồi_dưỡng kiến_thức quản_lý nhà_nước chương_trình chuyên_viên chuyên_viên chính,2733546
kết_quả_thực_hiện công_văn ubnd vx ủy_ban trong đầu,2733546
đánh_giá xếp loại chất_lượng cán_bộ công_chức viên_chức,2733546
phát_động phong_trào thi_đua cải_cách hành_chính nhân rộng mô_hình giải_pháp sáng_kiến tiêu_biểu cải_cách hành_chính địa_bàn tiến tới tham_gia đăng_ký dự thi giải_thưởng sáng_tạo lần thứ lĩnh_vực quản_lý nhà_nước,2733540
đăng_ký lớp bồi_dưỡng kiến_thức cơ_bản chuyển_đổi,2733546
tiếp_nhận công_chức,2733546
đào_tạo bồi_dưỡng cán_bộ công_chức viên_chức,2733546
tổ_chức hoạt_động giáo_dục đào_tạo,2733552
đề_nghị kết_quả_thực_hiện kết_luận thanh_tra,2733552
hoạt_động phòng chống dịch covid,2733570
cơ_cấu chức_danh nghề_nghiệp viên_chức,2733546
kết_luận kl tw ban_chấp_hành trung_ương tinh_giản biên_chế cơ_cấu lại đội_ngũ cán_bộ công_chức viên_chức,2733552
không tham_gia lớp bồi_dưỡng kỹ_năng lãnh đọa quản_lý chương_trình lãnh đọa cấp phòng ông,2733546
kết_quả sắp_xếp đơn_vị sự_nghiệp công_lập giai_đoạn,2733552
tổ_chức hội_nghị tập_huấn quản_lý nhà_nước thi_đua khen_thưởng địa_bàn,2733522
xác_định trình_độ chuyên_môn nghiệp_vụ phù_hợp quy_định,2733546
văn_bản phúc_đáp cung_cấp thông_tin tài_liệu kiểm_chứng liên_quan tiêu_chí phân_cấp phục_vụ đánh_giá xác_định chỉ_số cải_cách hành_chính,2733552
kiến_nghị xem_xét xin chuyển bồi_dưỡng đại_biểu hội_đồng,2733546
xin phép đi nước_ngoài riêng,2733546
phòng chống dịch covid hoạt_động chấp_hành kỷ_luật kỷ_cương hành_chính trong hoạt_động công_vụ cán_bộ công_chức viên_chức người lao_động cơ_quan đơn_vị nhà_nước địa_bàn,2733570
chấp_thuận cho ông chuyên_viên đi riêng,2733546
rà_soát tiến_độ kết_quả cải_cách hành_chính địa_bàn trong giai_đoạn,2733540
đăng_ký nhu_cầu tuyển_dụng công_chức viên_chức,2733546
xin gia_hạn thời_gian nộp phục_vụ thanh_tra,2733570
đăng_ký nhu_cầu tuyển_dụng công_chức,2733546
nghị_định nđ chính_phủ chính_sách tinh_giản biên_chế nghị_định nđ cp chính_phủ sửa_đổi bổ_sung một_số điều nghị_định nđ cp nghị_định nđ cp chính_phủ sửa_đổi bổ_sung một_số điều nghị_định nđ cp nghị_định nđ cp nghị_quyết nq hđnd hội_đồng chế_độ hỗ_trợ thêm đối_với cán_bộ nghỉ hưu trước tuổi thôi_việc theo nghị_quyết nq tw nghị_định nđ cp chính_phủ chính_sách tinh_giản biên_chế,2733552
